customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST68578,Female,No,Yes,Yes,37.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,44.13,1632.81,1
CUST68579,Female,No,No,No,21.0,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes,One year,Yes,Bank transfer,26.11,548.31,0
CUST68580,Female,No,Yes,No,47.0,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,96.29,4525.63,1
CUST68581,Female,No,Yes,No,37.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,32.06,1186.22,1
CUST68582,Female,No,No,No,36.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.03,1261.08,1
CUST68583,Male,No,Yes,No,60.0,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Bank transfer,33.58,2014.8,0
CUST68584,Female,No,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.46,408.98,0
CUST68585,Male,No,No,No,46.0,Yes,No,DSL,No,No,No internet service,No,No,No,Two year,No,Mailed check,49.6,2281.6,0
CUST68586,Female,No,No,No,26.0,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Bank transfer,38.99,1013.74,0
CUST68587,Male,No,No,No,20.0,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,87.1,1742.0,1
CUST68588,Female,No,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,108.9,326.7,1
CUST68589,Female,No,Yes,No,10.0,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Credit card,45.74,457.4,1
CUST68590,Male,No,No,No,17.0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.92,525.64,1
CUST68591,Male,No,No,Yes,23.0,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,30.36,698.28,1
CUST68592,Male,No,No,No,3.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.43,256.29,1
CUST68593,Male,No,Yes,No,21.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,36.59,768.39,0
CUST68594,Male,No,Yes,No,40.0,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,114.94,4597.6,0
CUST68595,Female,No,No,No,13.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,82.33,1070.29,0
CUST68596,Female,No,No,No,37.0,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card,32.95,1219.15,1
CUST68597,Male,Yes,No,No,22.0,No,No phone service,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Mailed check,25.42,559.24,0
CUST68598,Female,No,No,No,33.0,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,31.49,1039.17,0
CUST68599,Male,Yes,No,No,37.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,116.49,4310.13,1
CUST68600,Female,No,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.24,386.88,0
CUST68601,Male,No,No,Yes,20.0,Yes,No,Fiber optic,No,No,No internet service,No,No,No,One year,No,Credit card,40.04,800.8,0
CUST68602,Male,Yes,No,No,37.0,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,22.8,843.6,1
CUST68603,Female,Yes,No,Yes,11.0,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,95.8,1053.8,1
CUST68604,Female,No,Yes,Yes,71.0,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,76.1,5403.099999999999,1
CUST68605,Male,Yes,Yes,Yes,52.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.2,2298.4,1
CUST68606,Male,No,Yes,Yes,6.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,42.13,252.78,0
CUST68607,Male,No,Yes,No,26.0,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,38.57,1002.82,1
CUST68608,Female,Yes,Yes,No,37.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,2773.15,0
CUST68609,Female,No,No,No,37.0,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer,46.65,1726.05,1
CUST68610,Female,No,Yes,Yes,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.51,999.18,0
CUST68611,Female,No,No,No,6.0,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No,One year,No,Mailed check,52.04,312.24,0
CUST68612,Female,No,No,No,29.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,46.69,1354.01,1
CUST68613,Male,No,No,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,28.95,28.95,0
CUST68614,Male,No,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,26.79,535.8,0
CUST68615,Female,Yes,No,No,35.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,727.65,25467.75,0
CUST68616,Female,Yes,Yes,No,24.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,22.39,537.36,0
CUST68617,Female,No,No,No,9.0,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,68.5,616.5,1
CUST68618,Male,No,No,No,4.0,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,31.21,124.84,1
CUST68619,Male,No,No,No,25.0,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Bank transfer,44.44,1111.0,1
CUST68620,Male,No,Yes,No,39.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,43.5,1696.5,1
CUST68621,Male,No,No,No,41.0,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Credit card,40.82,1673.62,1
CUST68622,Female,No,Yes,Yes,33.0,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,49.05,1618.65,0
CUST68623,Female,No,No,No,16.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,104.8,1676.8,1
CUST68624,Male,Yes,Yes,Yes,45.0,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Mailed check,21.49,967.05,0
CUST68625,Female,No,No,No,24.0,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,No,Two year,No,Bank transfer,41.1,986.4,0
CUST68626,Female,No,No,No,19.0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,44.17,839.23,0
CUST68627,Female,No,No,No,16.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,114.58,1833.28,1
CUST68628,Male,No,Yes,No,4.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,86.63,346.52,1
CUST68629,Female,No,No,No,12.0,No,No phone service,DSL,No,No,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,29.91,358.92,0
CUST68630,Female,Yes,No,No,18.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,23.44,421.92,1
CUST68631,Male,No,No,No,21.0,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,43.82,920.22,0
CUST68632,Female,Yes,No,No,2.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.1,180.2,1
CUST68633,Male,No,No,Yes,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.63,106.89,1
CUST68634,Female,No,No,No,13.0,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Bank transfer,21.43,278.59,1
CUST68635,Male,No,No,Yes,59.0,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer,20.25,1194.75,0
CUST68636,Female,No,Yes,No,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,27.93,586.53,0
CUST68637,Female,No,Yes,No,4.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,20.47,81.88,1
CUST68638,Female,No,No,No,18.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Two year,Yes,Bank transfer,32.55,585.9,0
CUST68639,Female,No,No,No,45.0,Yes,No,DSL,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,23.92,1076.4,1
CUST68640,Female,No,No,Yes,32.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,95.47,3055.04,1
CUST68641,Female,No,Yes,Yes,17.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,21.86,371.62,1
CUST68642,Female,No,No,No,15.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,58.58,878.7,1
CUST68643,Male,No,No,Yes,46.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,26.8,1232.8,0
CUST68644,Female,No,No,No,21.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,24.76,519.96,0
CUST68645,Male,No,Yes,No,9.0,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,No,Bank transfer,24.56,221.04,0
CUST68646,Female,No,No,Yes,14.0,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,72.64,1016.96,1
CUST68647,Male,No,Yes,No,14.0,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,One year,Yes,Electronic check,34.91,488.74,1
CUST68648,Female,No,No,Yes,20.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,38.59,0.0,1
CUST68649,Female,Yes,Yes,No,18.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,95.53,1719.54,0
CUST68650,Male,No,Yes,No,41.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.91,3686.31,0
CUST68651,Male,No,Yes,No,13.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.28,315.64,1
CUST68652,Female,Yes,No,No,30.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.81,1464.3,1
CUST68653,Male,Yes,Yes,No,20.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.55,25524.45,0
CUST68654,Female,No,Yes,Yes,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,67.09,1610.16,0
CUST68655,Male,No,Yes,No,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,113.6,2044.8,0
CUST68656,Female,No,No,Yes,29.0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,108.05,3133.45,0
CUST68657,Male,No,No,Yes,48.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.34,2320.32,1
CUST68658,Female,No,Yes,No,14.0,No,No phone service,DSL,No,No,No,No,Yes,No internet service,One year,Yes,Mailed check,33.42,467.88,0
CUST68659,Male,No,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,78.93,315.72,1
CUST68660,Male,No,No,No,11.0,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.01,803.11,1
CUST68661,Female,No,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,30.96,371.52,1
CUST68662,Male,No,No,No,4.0,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,83.01,332.04,1
CUST68663,Male,No,No,No,6.0,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,28.92,173.52,1
CUST68664,Male,No,Yes,No,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,56.26,3488.12,1
CUST68665,Female,No,No,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,50.67,354.69,0
CUST68666,Male,No,Yes,No,6.0,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,21.57,129.42,0
CUST68667,Male,No,No,No,11.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,63.96,703.56,0
CUST68668,Male,No,No,No,5.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer,29.35,146.75,0
CUST68669,Male,No,No,No,18.0,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,Two year,Yes,Credit card,34.76,625.68,0
CUST68670,Male,No,No,No,42.0,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,20.13,845.46,0
CUST68671,Female,No,Yes,Yes,6.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.52,501.12,1
CUST68672,Male,No,Yes,No,12.0,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Credit card,29.61,355.32,0
CUST68673,Male,No,Yes,No,7.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,46.52,325.64,1
CUST68674,Female,No,Yes,Yes,6.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,29.97,179.82,0
CUST68675,Male,No,No,Yes,1.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card,40.03,40.03,0
CUST68676,Male,No,Yes,No,17.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,35.65,606.05,1
CUST68677,Male,No,Yes,No,44.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Bank transfer,31.11,1368.84,0
CUST68678,Male,No,No,No,13.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,56.41,733.33,0
CUST68679,Male,No,No,Yes,26.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,22.01,572.26,1
CUST68680,Male,Yes,Yes,Yes,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,40.97,81.94,0
CUST68681,Female,No,Yes,No,42.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.0,1428.0,0
CUST68682,Male,No,No,Yes,24.0,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,Two year,No,Credit card,103.73,2489.52,0
CUST68683,Male,No,No,No,15.0,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer,108.03,1620.45,1
CUST68684,Female,No,Yes,No,36.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.22,907.92,0
CUST68685,Male,No,Yes,Yes,34.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,59.31,2016.54,0
CUST68686,Male,No,No,No,20.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,103.98,2079.6,0
CUST68687,Male,Yes,Yes,Yes,20.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,Yes,Credit card,98.92,1978.4,1
CUST68688,Female,No,Yes,No,4.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,41.02,164.08,0
CUST68689,Male,No,No,No,22.0,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Credit card,33.93,746.46,1
CUST68690,Male,No,No,No,45.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,108.49,4882.05,1
CUST68691,Female,No,Yes,Yes,13.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,35.03,455.39,0
CUST68692,Male,No,No,Yes,48.0,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,27.03,1297.44,1
CUST68693,Male,No,No,No,10.0,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Two year,No,Mailed check,28.18,281.8,0
CUST68694,Female,No,No,Yes,20.0,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,24.2,0.0,1
CUST68695,Male,No,Yes,No,48.0,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,18.09,868.32,0
CUST68696,Male,No,Yes,No,4.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,29.85,119.4,0
CUST68697,Female,Yes,Yes,No,43.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.75,1322.25,1
CUST68698,Male,No,Yes,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,101.14,1112.54,1
CUST68699,Male,No,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Credit card,37.92,151.68,0
CUST68700,Male,No,Yes,No,27.0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,61.09,1649.43,1
CUST68701,Male,No,Yes,No,8.0,Yes,No,DSL,No,No,No,No,No internet service,No,One year,No,Electronic check,34.69,277.52,0
CUST68702,Male,No,Yes,No,30.0,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,30.22,906.6,0
CUST68703,Female,No,Yes,No,33.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,40.18,1325.94,0
CUST68704,Female,No,No,Yes,45.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,77.24,3475.8,0
CUST68705,Male,Yes,Yes,Yes,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,110.62,4424.8,1
CUST68706,Male,Yes,No,No,7.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.66,235.62,0
CUST68707,Male,No,No,Yes,33.0,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,48.77,1609.41,0
CUST68708,Male,No,Yes,Yes,67.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,47.91,3209.97,0
CUST68709,Female,No,No,Yes,31.0,Yes,No,DSL,No internet service,No,Yes,Yes,No,No internet service,One year,No,Electronic check,44.62,1383.22,0
CUST68710,Male,No,Yes,Yes,17.0,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,28.68,487.56,1
CUST68711,Male,Yes,Yes,No,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,18.91,472.75,0
CUST68712,Male,No,No,Yes,22.0,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Mailed check,28.59,628.98,0
CUST68713,Male,Yes,Yes,Yes,18.0,No,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,49.98,899.64,0
CUST68714,Female,No,No,No,24.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,18.95,454.8,0
CUST68715,Female,Yes,No,No,3.0,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Credit card,49.13,147.39,1
CUST68716,Male,No,Yes,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.29,689.86,1
CUST68718,Male,No,Yes,No,40.0,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,36.81,1472.4,1
CUST68719,Female,No,Yes,Yes,14.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,63.85,893.9,1
CUST68720,Female,Yes,Yes,Yes,55.0,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,23.53,1294.15,1
CUST68721,Male,No,Yes,Yes,33.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.09,1454.97,0
CUST68722,Male,No,Yes,No,9.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card,19.14,172.26,0
CUST68723,Female,No,Yes,No,3.0,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No,One year,No,Electronic check,23.46,70.38,0
CUST68724,Male,No,Yes,No,14.0,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.64,708.96,0
CUST68725,Male,No,Yes,No,24.0,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,One year,Yes,Bank transfer,48.65,1167.6,0
CUST68726,Female,No,Yes,No,40.0,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,116.79,4671.6,1
CUST68727,Female,Yes,No,No,15.0,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,85.94,1289.1,1
CUST68728,Female,Yes,Yes,No,33.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,37.05,1222.65,0
CUST68729,Female,No,Yes,No,36.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,28.02,1008.72,1
CUST68730,Female,No,No,Yes,30.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.73,1341.9,0
CUST68731,Male,Yes,Yes,No,4.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.46,185.84,1
CUST68732,Female,No,No,No,8.0,Yes,Yes,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,34.55,276.4,1
CUST68733,Female,No,No,No,17.0,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer,37.14,631.38,0
CUST68734,Male,No,No,No,35.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,99.31,3475.85,1
CUST68735,Female,No,Yes,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card,103.03,2781.81,0
CUST68736,Male,No,Yes,No,13.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,30.37,394.81,0
CUST68737,Male,Yes,No,No,26.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,32.89,855.14,0
CUST68738,Male,No,No,Yes,38.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,44.53,1692.14,1
CUST68739,Female,No,Yes,Yes,22.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,93.95,2066.9,0
CUST68740,Female,No,No,No,3.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,43.98,131.94,0
CUST68741,Female,No,No,No,47.0,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,21.73,1021.31,0
CUST68742,Female,No,No,No,8.0,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,Yes,Mailed check,114.08,912.64,0
CUST68743,Female,No,Yes,No,33.0,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.13,2842.29,1
CUST68744,Female,No,No,No,12.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,40.4,484.8,1
CUST68745,Male,No,Yes,Yes,10.0,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Mailed check,718.69,7186.9,0
CUST68746,Male,No,Yes,Yes,23.0,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,33.56,771.88,1
CUST68747,Male,No,Yes,Yes,14.0,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,80.41,1125.74,1
CUST68748,Female,No,Yes,Yes,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,105.28,2947.84,0
CUST68749,Female,No,Yes,No,43.0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.92,2017.56,1
CUST68750,Male,No,Yes,Yes,41.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,37.47,1536.27,1
CUST68751,Male,No,No,No,45.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card,31.11,1399.95,0
CUST68752,Male,No,No,No,1.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,51.39,51.39,1
CUST68753,Male,No,Yes,No,35.0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,20.77,726.95,0
CUST68754,Male,No,No,No,43.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,66.02,2838.86,1
CUST68755,Female,No,No,No,27.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,32.23,870.21,0
CUST68756,Female,No,No,No,33.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,41.79,1379.07,0
